address,categories/0,categoryName,cid,city,countryCode,isAdvertisement,locatedIn,location/lat,location/lng,neighborhood,permanentlyClosed,phone,placeId,plusCode,postalCode,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"35-39 S Ealing Rd, London W5 4QT, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.70E+19,London,GB,FALSE,,51.5021665,-0.3065013,35-39 S Ealing Rd,FALSE,+44 330 335 0950,ChIJE9Se2pINdkgR9XqHD62EkOw,"GM2V+V9 London, United Kingdom",W5 4QT,2022-06-15T20:10:54.784Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,35-39 S Ealing Rd,,FALSE,24/7 InPost Locker - Esso South Ealing Road,5,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Esso+South+Ealing+Road/@51.5021665,-0.3065013,17z/data=!3m1!4b1!4m5!3m4!1s0x48760d92da9ed413:0xec9084ad0f877af5!8m2!3d51.5021665!4d-0.3065013?hl=en",https://inpost.co.uk/
"24 Alston Rd, London SW17 0TT, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.14E+18,London,GB,FALSE,,51.42968,-0.17921,24 Alston Rd,FALSE,+44 330 335 0950,ChIJu-w1KvwHdkgRKp8AyjPC-3A,"CRHC+V8 London, United Kingdom",SW17 0TT,2022-06-15T20:11:03.596Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,24 Alston Rd,,FALSE,InPost Locker - Local Express,,"https://www.google.com/maps/place/InPost+Locker+-+Local+Express/@51.42968,-0.17921,17z/data=!3m1!4b1!4m5!3m4!1s0x487607fc2a35ecbb:0x70fbc233ca009f2a!8m2!3d51.42968!4d-0.17921?hl=en",https://www.inpost.co.uk/
"87 Colworth Rd, London E11 1JA, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.76E+19,London,GB,FALSE,,51.57261,0.0097,87 Colworth Rd,FALSE,+44 330 335 0950,ChIJ_8Mx1jWn2EcRUPAzCFd3VvQ,"H2F5+2V London, United Kingdom",E11 1JA,2022-06-15T20:11:15.539Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,87 Colworth Rd,,FALSE,24/7 InPost Locker - Chisom Express,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Chisom+Express/@51.57261,0.0097,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8a735d631c3ff:0xf45677570833f050!8m2!3d51.57261!4d0.0097?hl=en",https://www.inpost.co.uk/
"Southgate Service Station, 99 Chase Side, London N14 5BU, United Kingdom",Package locker,Package locker,1.77E+19,London,GB,FALSE,bp,51.633697,-0.1330876,"Southgate Service Station, 99 Chase Side",FALSE,,ChIJp0he_xUZdkgRroE3x4LrAvU,"JVM8+FQ London, United Kingdom",N14 5BU,2022-06-15T20:11:27.964Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,"Southgate Service Station, 99 Chase Side",,FALSE,Hermes InPost Locker 24/7,,"https://www.google.com/maps/place/Hermes+InPost+Locker+24%2F7/@51.633697,-0.1330876,17z/data=!3m1!4b1!4m5!3m4!1s0x48761915ff5e48a7:0xf502eb82c73781ae!8m2!3d51.6337451!4d-0.1330053?hl=en",https://www.myhermes.co.uk/find-a-parcel-shop?search=N144UW
"50 Walton Bridge Rd, Shepperton TW17 8NE, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.96E+18,Shepperton,GB,FALSE,ESSO MFG SHEPPERTON,51.3918843,-0.4353349,50 Walton Bridge Rd,FALSE,,ChIJJ5LJdHl1dkgRJGKaOTS4HSk,"9HR7+QV Shepperton, United Kingdom",TW17 8NE,2022-06-15T20:11:35.951Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,50 Walton Bridge Rd,,FALSE,InPost Parcel Locker,5,"https://www.google.com/maps/place/InPost+Parcel+Locker/@51.3918843,-0.4353349,17z/data=!3m1!4b1!4m5!3m4!1s0x4876757974c99227:0x291db834399a6224!8m2!3d51.3918843!4d-0.4353349?hl=en",https://www.inpost.co.uk/users/find-a-locker/
"110 Staines Rd, Twickenham TW2 5AW, United Kingdom",Courier service,Courier service,7.28E+18,Twickenham,GB,FALSE,Esso,51.4421997,-0.3524846,110 Staines Rd,FALSE,,ChIJkSIbCiINdkgR_kVhs1jT-mQ,"CJRX+V2 Twickenham, United Kingdom",TW2 5AW,2022-06-15T20:11:43.506Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,110 Staines Rd,,FALSE,InPost Parcel locker,,"https://www.google.com/maps/place/InPost+Parcel+locker/@51.4421997,-0.3524846,17z/data=!3m1!4b1!4m5!3m4!1s0x48760d220a1b2291:0x64fad358b36145fe!8m2!3d51.4421987!4d-0.3524835?hl=en",http://inpost.co.uk/
"Clapham Common South Side, London SW4 9DF, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.66E+19,London,GB,FALSE,,51.45285,-0.14627,Clapham Common South Side,FALSE,+44 330 335 0950,ChIJRwORFm0FdkgRPiXGIJ8DIeY,"FV33+4F London, United Kingdom",SW4 9DF,2022-06-15T20:11:55.710Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,Clapham Common South Side,,FALSE,InPost Locker - Tesco Clapham,,"https://www.google.com/maps/place/InPost+Locker+-+Tesco+Clapham/@51.45285,-0.14627,17z/data=!3m1!4b1!4m5!3m4!1s0x4876056d16910347:0xe621039f20c6253e!8m2!3d51.45285!4d-0.14627?hl=en",https://www.inpost.co.uk/
"2 Lonsdale Ave, London E6 3JY, United Kingdom",Shipping and mailing service,Shipping and mailing service,5.83E+18,London,GB,FALSE,,51.52413,0.0396,2 Lonsdale Ave,FALSE,+44 330 335 0950,ChIJSUDPJWCn2EcR1dysw1cs8VA,"G2FQ+MR London, United Kingdom",E6 3JY,2022-06-15T20:12:08.189Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,2 Lonsdale Ave,,FALSE,InPost Locker - Lonsdale Avenue Premier,,"https://www.google.com/maps/place/InPost+Locker+-+Lonsdale+Avenue+Premier/@51.52413,0.0396,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8a76025cf4049:0x50f12c57c3acdcd5!8m2!3d51.52413!4d0.0396?hl=en",https://www.inpost.co.uk/
"Strawberry Hill, Twickenham TW2 5SQ, United Kingdom",Mailing service,Mailing service,1.39E+19,Twickenham,GB,FALSE,Strawberry Hill,51.4388615,-0.3394433,Strawberry Hill,FALSE,,ChIJ0w5YYvINdkgRuh7HAHHsicA,"CMQ6+G6 Twickenham, United Kingdom",TW2 5SQ,2022-06-15T20:12:21.845Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,Strawberry Hill,,FALSE,Inpost Parcel Locker,,"https://www.google.com/maps/place/Inpost+Parcel+Locker/@51.4388615,-0.3394433,17z/data=!3m1!4b1!4m5!3m4!1s0x48760df262580ed3:0xc089ec7100c71eba!8m2!3d51.4388041!4d-0.3394488?hl=en",http://inpost.co.uk/
"Located in Lewisham Shopping Centre, 33A Molesworth St, London SE13 7HB, United Kingdom",Package locker,Package locker,1.28E+19,London,GB,FALSE,Lewisham Shopping Centre,51.4626,-0.0108,"Located in Lewisham Shopping Centre, 33A Molesworth St",FALSE,,ChIJxRjSYUQEdkgRxW_cnO-2q7E,"FX7Q+2M London, United Kingdom",SE13 7HB,2022-06-15T20:12:29.517Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,"Located in Lewisham Shopping Centre, 33A Molesworth St",,FALSE,Amazon Hub Locker - Agate,4,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Agate/@51.4626,-0.0108,17z/data=!3m1!4b1!4m5!3m4!1s0x4876044461d218c5:0xb1abb6ef9cdc6fc5!8m2!3d51.4626!4d-0.0108?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=256501&ref_=hubm_gb_gm_lkr_256501
"Paterson Court, Peerless St, London EC1V 9EX, United Kingdom",Courier service,Courier service,7.67E+18,London,GB,FALSE,,51.526679,-0.089869,"Paterson Court, Peerless St",FALSE,+44 844 248 0844,ChIJOTbCS1EddkgRmJ0nMTbocWo,"GWG6+M3 London, United Kingdom",EC1V 9EX,2022-06-15T20:12:36.758Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,"Paterson Court, Peerless St",,FALSE,DHL Express Service Point (Urban Locker Self Storage),,"https://www.google.com/maps/place/DHL+Express+Service+Point+(Urban+Locker+Self+Storage)/@51.526679,-0.089869,17z/data=!3m1!4b1!4m5!3m4!1s0x48761d514bc23639:0x6a71e83631279d98!8m2!3d51.5266373!4d-0.0898565?hl=en",https://parcel.dhl.co.uk/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb&y_source=1_Mzg2NjU1MTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"91-93 Jeffreys Rd, London SW4 6QA, United Kingdom",Shipping and mailing service,Shipping and mailing service,3.26E+18,London,GB,FALSE,,51.47196,-0.12927,91-93 Jeffreys Rd,FALSE,+44 330 335 0950,ChIJwadAl-0FdkgRxYZ4xGg-Oi0,"FVCC+Q7 London, United Kingdom",SW4 6QA,2022-06-15T20:12:45.214Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,91-93 Jeffreys Rd,,FALSE,InPost Locker - Premier Store Jeffreys Road,,"https://www.google.com/maps/place/InPost+Locker+-+Premier+Store+Jeffreys+Road/@51.47196,-0.12927,17z/data=!3m1!4b1!4m5!3m4!1s0x487605ed9740a7c1:0x2d3a3e68c47886c5!8m2!3d51.47196!4d-0.12927?hl=en",https://www.inpost.co.uk/
"197-211 New Kent Rd, London SE1 4YS, United Kingdom",Delivery service,Delivery service,1.71E+19,London,GB,FALSE,,51.4943978,-0.0907537,197-211 New Kent Rd,FALSE,,ChIJd0k30gkDdkgRNDXqFjX7oO0,"FWV5+QM London, United Kingdom",SE1 4YS,2022-06-15T20:12:57.265Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,197-211 New Kent Rd,,FALSE,InPost Locker,,"https://www.google.com/maps/place/InPost+Locker/@51.4943978,-0.0907537,17z/data=!3m1!4b1!4m5!3m4!1s0x48760309d2374977:0xeda0fb3516ea3534!8m2!3d51.4943978!4d-0.0907537?hl=en",https://inpost.co.uk/lockers/
"Heathrow Airport, Terminal 2 (Arrivals) Main Concourse, London TW6 1EW, United Kingdom",Luggage storage facility,Luggage storage facility,4.56E+18,London,GB,TRUE,,51.469777,-0.4495584,"Heathrow Airport, Terminal 2 (Arrivals) Main Concourse",FALSE,+44 1422 400776,ChIJIfeDhJZzdkgRHgWQUa-APz8,"FH92+W5 Hounslow, United Kingdom",TW6 1EW,2022-06-15T20:13:04.324Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,"Heathrow Airport, Terminal 2 (Arrivals) Main Concourse",,FALSE,Bounce Luggage Storage - London Heathrow,,"https://www.google.com/maps/place/Bounce+Luggage+Storage+-+London+Heathrow/@51.469777,-0.4495584,17z/data=!3m1!4b1!4m5!3m4!1s0x487673968483f721:0x3f3f80af5190051e!8m2!3d51.469777!4d-0.4495584?hl=en",https://usebounce.com/city/london?slug=iwCIDJ
"Located in the Fulham Broadway Retail Centre, Fulham Road, London SW6 1BW, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.39E+19,London,GB,FALSE,,51.480549,-0.194424,"Located in the Fulham Broadway Retail Centre, Fulham Road",FALSE,,ChIJFzV8LYQPdkgR1Fs0ViBkdcA,"FRJ4+66 London, United Kingdom",SW6 1BW,2022-06-15T20:13:17.918Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Located in the Fulham Broadway Retail Centre, Fulham Road",,FALSE,Amazon Hub Locker - Juniper,4.8,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Juniper/@51.480549,-0.194424,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f842d7c3517:0xc075642056345bd4!8m2!3d51.480549!4d-0.194424?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=1077581&ref_=hubm_gb_gm_lkr_1077581
"Shopstop @ Clapham Junction Station, 1-20 St John's Hill, London SW11 1RU, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.96E+18,London,GB,FALSE,Shopstop @ Clapham Junction,51.463875,-0.168847,"Shopstop @ Clapham Junction Station, 1-20 St John's Hill",FALSE,,ChIJa7NFlJkFdkgRxwpRmBnrGik,"FR7J+HF London, United Kingdom",SW11 1RU,2022-06-15T20:13:26.205Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Shopstop @ Clapham Junction Station, 1-20 St John's Hill",,FALSE,Amazon Hub Locker - Bubba,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Bubba/@51.463875,-0.168847,17z/data=!3m1!4b1!4m5!3m4!1s0x487605999445b36b:0x291aeb1998510ac7!8m2!3d51.463875!4d-0.168847?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=1993391&ref_=hubm_gb_gm_lkr_1993391
"Shell, 276 Upper St, London N1 2TZ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.14E+19,London,GB,FALSE,Shell,51.540713,-0.102407,"Shell, 276 Upper St",FALSE,,ChIJi-PFhWYbdkgRbRw_Sk87sp4,"GVRX+72 London, United Kingdom",N1 2TZ,2022-06-15T20:13:33.850Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Shell, 276 Upper St",,FALSE,Amazon Hub Locker - Master,3.8,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Master/@51.540713,-0.102407,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b6685c5e38b:0x9eb23b4f4a3f1c6d!8m2!3d51.540713!4d-0.102407?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2876571&ref_=hubm_gb_gm_lkr_2876571
"Angel Building, Expedia office The, 407 St John St EC1V 4EX, United Kingdom",Shipping and mailing service,Shipping and mailing service,9.19E+18,London,GB,FALSE,The Angel Building,51.531267,-0.106865,"Angel Building, Expedia office The, 407 St John St",FALSE,,ChIJqdqcXEMbdkgRyNTxgBOkh38,"GVJV+G7 London, United Kingdom",EC1V 4EX,2022-06-15T20:13:41.217Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Angel Building, Expedia office The, 407 St John St",,FALSE,Amazon Hub Locker - Holland_Old,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Holland_Old/@51.531267,-0.106865,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b435c9cdaa9:0x7f87a41380f1d4c8!8m2!3d51.531267!4d-0.106865?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2855681&ref_=hubm_gb_gm_lkr_2855681
"Pimlico Library, Lupus St, London SW1V 3EY, United Kingdom",Package locker,Package locker,1.59E+19,London,GB,FALSE,Pimlico Academy,51.48801,-0.138154,"Pimlico Library, Lupus St",FALSE,,ChIJW5qLLeIEdkgR0IrYY1NxEtw,"FVQ6+6P London, United Kingdom",SW1V 3EY,2022-06-15T20:13:53.784Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Pimlico Library, Lupus St",,FALSE,Amazon Hub Locker - Hayden,4,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Hayden/@51.48801,-0.138154,17z/data=!3m1!4b1!4m5!3m4!1s0x487604e22d8b9a5b:0xdc12715363d88ad0!8m2!3d51.48801!4d-0.138154?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2746631&ref_=hubm_gb_gm_lkr_2746631
"Bonham Carter House, 52 Gower St, London WC1E 6EB, United Kingdom",Shipping and mailing service,Shipping and mailing service,4.51E+18,London,GB,FALSE,,51.521529,-0.131339,"Bonham Carter House, 52 Gower St",FALSE,,ChIJ4dqYQi4bdkgRBccLetPQoz4,"GVC9+JF London, United Kingdom",WC1E 6EB,2022-06-15T20:14:02.552Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Bonham Carter House, 52 Gower St",,FALSE,Amazon Hub Locker - Lomo,3.3,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Lomo/@51.521529,-0.131339,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b2e4298dae1:0x3ea3d0d37a0bc705!8m2!3d51.521529!4d-0.131339?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2767081&ref_=hubm_gb_gm_lkr_2767081
"Imperial College London, South Kensington, London SW7 2AZ, United Kingdom",Shipping and mailing service,Shipping and mailing service,3.16E+18,London,GB,FALSE,,51.498776,-0.178214,"Imperial College London, South Kensington",FALSE,,ChIJYcKBnFwFdkgRTaldrqQqyis,"FRXC+GP London, United Kingdom",SW7 2AZ,2022-06-15T20:14:09.910Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Imperial College London, South Kensington",,FALSE,Amazon Hub Locker - Ecstatic,3.8,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Ecstatic/@51.498776,-0.178214,17z/data=!3m1!4b1!4m5!3m4!1s0x4876055c9c81c261:0x2bca2aa4ae5da94d!8m2!3d51.498776!4d-0.178214?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=1764661&ref_=hubm_gb_gm_lkr_1764661
"University College London Hospital NHS Foundation Trust, 250 Euston Rd, London NW1 2PG, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.26E+18,London,GB,FALSE,,51.525582,-0.137854,"University College London Hospital NHS Foundation Trust, 250 Euston Rd",FALSE,,ChIJrfJRKiYbdkgRHO0K-Sl8ah8,"GVG6+6V London, United Kingdom",NW1 2PG,2022-06-15T20:14:20.745Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"University College London Hospital NHS Foundation Trust, 250 Euston Rd",,FALSE,Amazon Hub Locker - Ripley,5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Ripley/@51.525582,-0.137854,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b262a51f2ad:0x1f6a7c29f90aed1c!8m2!3d51.525582!4d-0.137854?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2869481&ref_=hubm_gb_gm_lkr_2869481
"Victoria Library, 160 Buckingham Palace Rd SW1W 9UD, United Kingdom",Mailing service,Mailing service,3.81E+18,London,GB,FALSE,,51.492907,-0.147867,"Victoria Library, 160 Buckingham Palace Rd",FALSE,,ChIJAdipvhgFdkgRWw5iWnVg2zQ,"FVV2+5V London, United Kingdom",SW1W 9UD,2022-06-15T20:14:30.682Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Victoria Library, 160 Buckingham Palace Rd",,FALSE,Amazon Hub Locker - Jodie,5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Jodie/@51.492907,-0.147867,17z/data=!3m1!4b1!4m5!3m4!1s0x48760518bea9d801:0x34db60755a620e5b!8m2!3d51.492907!4d-0.147867?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2732441&ref_=hubm_gb_gm_lkr_2732441
"Located in, Southside Shopping Centre, London SW18 4TF, United Kingdom",Mailing service,Mailing service,9.23E+18,London,GB,FALSE,Southside Wandsworth,51.4555,-0.194461,"Located in, Southside Shopping Centre",FALSE,,ChIJ5Y_0xmYPdkgRXU3Gj6aTDYA,"FR44+66 London, United Kingdom",SW18 4TF,2022-06-15T20:14:39.881Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Located in, Southside Shopping Centre",,FALSE,Amazon Hub Locker - Queen,4,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Queen/@51.4555,-0.194461,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f66c6f48fe5:0x800d93a68fc64d5d!8m2!3d51.4555!4d-0.194461?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=256561&ref_=hubm_gb_gm_lkr_256561
"Designer Outlet, London, Empire Way, Wembley HA9 0FD, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.38E+19,Wembley,GB,FALSE,Floor 2 · London Designer Outlet,51.55641,-0.28491,"Designer Outlet, London, Empire Way",FALSE,,ChIJMV1oU9UTdkgRn7y2m_Qe7L8,"HP48+H2 Wembley, United Kingdom",HA9 0FD,2022-06-15T20:14:47.585Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Designer Outlet, London, Empire Way",,FALSE,Amazon Hub Locker - Sorghum,4,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Sorghum/@51.55641,-0.28491,17z/data=!3m1!4b1!4m5!3m4!1s0x487613d553685d31:0xbfec1ef49bb6bc9f!8m2!3d51.55641!4d-0.28491?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=1755251&ref_=hubm_gb_gm_lkr_1755251
"Located in West 12 Shopping Centre, Shepherd's Bush Grn, London W12 8PP, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.08E+19,London,GB,FALSE,W12 Shopping,51.5033,-0.2195,"Located in West 12 Shopping Centre, Shepherd's Bush Grn",FALSE,,ChIJXYthw8QPdkgR_oVW9Qzlm5U,"GQ3J+85 London, United Kingdom",W12 8PP,2022-06-15T20:14:55.095Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Located in West 12 Shopping Centre, Shepherd's Bush Grn",,FALSE,Amazon Hub Locker - Arbutus,4.8,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Arbutus/@51.5033,-0.2195,17z/data=!3m1!4b1!4m5!3m4!1s0x48760fc4c3618b5d:0x959be50cf55685fe!8m2!3d51.5033!4d-0.2195?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=257061&ref_=hubm_gb_gm_lkr_257061
"Morrisons, 264 Walworth Rd, London SE17 1JE, United Kingdom",Mailing service,Mailing service,1.58E+19,London,GB,FALSE,Morrisons,51.487494,-0.096146,"Morrisons, 264 Walworth Rd",FALSE,,ChIJnxtDyJ0EdkgR2uVvLlyVrto,"FWP3+XG London, United Kingdom",SE17 1JE,2022-06-15T20:15:03.265Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Morrisons, 264 Walworth Rd",,FALSE,Amazon Hub Locker - Paul,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Paul/@51.487494,-0.096146,17z/data=!3m1!4b1!4m5!3m4!1s0x4876049dc8431b9f:0xdaae955c2e6fe5da!8m2!3d51.487494!4d-0.096146?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2734001&ref_=hubm_gb_gm_lkr_2734001
"New Street Square - EC4A 3BF Located in, 5 New St Square, London EC4A 3BF, United Kingdom",Package locker,Package locker,1.55E+19,London,GB,FALSE,New Street Square,51.51546,-0.1084,"New Street Square - EC4A 3BF Located in, 5 New St Square",FALSE,,ChIJ7yj9KE0bdkgR_KQXxYNebdc,"GV8R+5J London, United Kingdom",EC4A 3BF,2022-06-15T20:15:11.242Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"New Street Square - EC4A 3BF Located in, 5 New St Square",,FALSE,Amazon Hub Locker - Celery,4.7,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Celery/@51.51546,-0.1084,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b4d28fd28ef:0xd76d5e83c517a4fc!8m2!3d51.51546!4d-0.1084?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=256441&ref_=hubm_gb_gm_lkr_256441
"200 Aldersgate, 200 Aldersgate Street, London EC1A 4HD, United Kingdom",Package locker,Package locker,5.46E+18,London,GB,FALSE,,51.517166,-0.097273,"200 Aldersgate, 200 Aldersgate Street",FALSE,,ChIJOxmM-1QbdkgRMos6R5UTzEs,"GW83+V3 London, United Kingdom",EC1A 4HD,2022-06-15T20:15:19.815Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"200 Aldersgate, 200 Aldersgate Street",,FALSE,Amazon Hub Locker - Mint,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Mint/@51.517166,-0.097273,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b54fb8c193b:0x4bcc1395473a8b32!8m2!3d51.517166!4d-0.097273?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2520461&ref_=hubm_gb_gm_lkr_2520461
"Level 2, Morgan Stanley Building, Great Ormond St Hospital, Great Ormond St, London WC1N 1JH, United Kingdom",Package locker,Package locker,1.31E+19,London,GB,FALSE,,51.522308,-0.120943,"Level 2, Morgan Stanley Building, Great Ormond St Hospital, Great Ormond St",FALSE,+44 800 496 2459,ChIJaytR-jYbdkgREqUoNKWU7bU,"GVCH+WJ London, United Kingdom",WC1N 1JH,2022-06-15T20:15:28.674Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059992,-0.2321381,12z?hl=en",,,"Level 2, Morgan Stanley Building, Great Ormond St Hospital, Great Ormond St",,FALSE,Amazon Hub Locker - sand,3.7,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+sand/@51.522308,-0.120943,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b36fa512b6b:0xb5ed94a53428a512!8m2!3d51.522308!4d-0.120943?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2771901&ref_=hubm_gb_gm_lkr_2771901
